"Plot Title: TRH_4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10981294, SEN S/N: 10981294, LBL: Temp_4)","RH, % (LGR S/N: 10981294, SEN S/N: 10981294, LBL: RH_4)","Button Down (LGR S/N: 10981294)","Stopped (LGR S/N: 10981294)","End Of File (LGR S/N: 10981294)"
8108,07/13/22 05:18:30 PM,25.676,52.080,,,
8109,07/13/22 05:19:00 PM,25.676,52.080,,,
8110,07/13/22 05:19:30 PM,25.676,52.017,,,
8111,07/13/22 05:20:00 PM,25.701,52.020,,,
8112,07/13/22 05:20:30 PM,25.676,51.953,,,
8113,07/13/22 05:21:00 PM,25.676,51.985,,,
8114,07/13/22 05:21:30 PM,25.676,51.985,,,
8115,07/13/22 05:22:00 PM,25.701,51.957,,,
8116,07/13/22 05:22:30 PM,25.701,51.988,,,
8117,07/13/22 05:23:00 PM,25.701,51.957,,,
8118,07/13/22 05:23:30 PM,25.701,51.988,,,
8119,07/13/22 05:24:00 PM,25.701,51.957,,,
8120,07/13/22 05:24:30 PM,25.701,51.988,,,
8121,07/13/22 05:25:00 PM,25.701,51.957,,,
8122,07/13/22 05:25:30 PM,25.701,51.957,,,
8123,07/13/22 05:26:00 PM,25.725,51.928,,,
8124,07/13/22 05:26:30 PM,25.725,51.896,,,
8125,07/13/22 05:27:00 PM,25.725,51.865,,,
8126,07/13/22 05:27:30 PM,25.725,51.928,,,
8127,07/13/22 05:28:00 PM,25.725,51.928,,,
8128,07/13/22 05:28:30 PM,25.725,51.865,,,
8129,07/13/22 05:29:00 PM,25.725,51.896,,,
8130,07/13/22 05:29:30 PM,25.725,51.960,,,
8131,07/13/22 05:30:00 PM,25.725,51.960,,,
8132,07/13/22 05:30:30 PM,25.725,51.928,,,
8133,07/13/22 05:31:00 PM,25.701,51.830,,,
8134,07/13/22 05:31:30 PM,25.701,51.925,,,
8135,07/13/22 05:32:00 PM,25.701,51.925,,,
8136,07/13/22 05:32:30 PM,25.701,51.925,,,
8137,07/13/22 05:33:00 PM,25.701,51.893,,,
8138,07/13/22 05:33:30 PM,25.701,51.830,,,
8139,07/13/22 05:34:00 PM,25.701,51.893,,,
8140,07/13/22 05:34:30 PM,25.701,51.893,,,
8141,07/13/22 05:35:00 PM,25.701,51.893,,,
8142,07/13/22 05:35:30 PM,25.701,51.861,,,
8143,07/13/22 05:36:00 PM,25.701,51.861,,,
8144,07/13/22 05:36:30 PM,25.701,51.830,,,
8145,07/13/22 05:37:00 PM,25.701,51.893,,,
8146,07/13/22 05:37:30 PM,25.701,51.893,,,
8147,07/13/22 05:38:00 PM,25.701,51.861,,,
8148,07/13/22 05:38:30 PM,25.701,51.830,,,
8149,07/13/22 05:39:00 PM,25.701,51.830,,,
8150,07/13/22 05:39:30 PM,25.701,51.861,,,
8151,07/13/22 05:40:00 PM,25.725,51.833,,,
8152,07/13/22 05:40:30 PM,25.701,51.671,,,
8153,07/13/22 05:41:00 PM,25.725,51.833,,,
8154,07/13/22 05:41:30 PM,25.701,51.798,,,
8155,07/13/22 05:42:00 PM,25.725,51.833,,,
8156,07/13/22 05:42:30 PM,25.701,51.861,,,
8157,07/13/22 05:43:00 PM,25.725,51.770,,,
8158,07/13/22 05:43:30 PM,25.701,51.766,,,
8159,07/13/22 05:44:00 PM,25.701,51.734,,,
8160,07/13/22 05:44:30 PM,25.701,51.639,,,
8161,07/13/22 05:45:00 PM,25.701,51.639,,,
8162,07/13/22 05:45:30 PM,25.701,51.639,,,
8163,07/13/22 05:46:00 PM,25.701,51.607,,,
8164,07/13/22 05:46:30 PM,25.701,51.607,,,
8165,07/13/22 05:47:00 PM,25.676,51.541,,,
8166,07/13/22 05:47:30 PM,25.676,51.763,,,
8167,07/13/22 05:48:00 PM,25.676,51.795,,,
8168,07/13/22 05:48:30 PM,25.676,51.636,,,
8169,07/13/22 05:49:00 PM,25.701,51.893,,,
8170,07/13/22 05:49:30 PM,25.676,51.858,,,
8171,07/13/22 05:50:00 PM,25.676,51.985,,,
8172,07/13/22 05:50:30 PM,25.676,51.922,,,
8173,07/13/22 05:51:00 PM,25.676,51.953,,,
8174,07/13/22 05:51:30 PM,25.676,51.890,,,
8175,07/13/22 05:52:00 PM,25.676,51.858,,,
8176,07/13/22 05:52:30 PM,25.676,51.922,,,
8177,07/13/22 05:53:00 PM,25.676,51.699,,,
8178,07/13/22 05:53:30 PM,25.652,51.982,,,
8179,07/13/22 05:54:00 PM,25.676,52.017,,,
8180,07/13/22 05:54:30 PM,25.652,51.855,,,
8181,07/13/22 05:55:00 PM,25.652,51.760,,,
8182,07/13/22 05:55:30 PM,25.652,51.918,,,
8183,07/13/22 05:56:00 PM,25.652,51.918,,,
8184,07/13/22 05:56:30 PM,25.652,51.791,,,
8185,07/13/22 05:57:00 PM,25.652,51.728,,,
8186,07/13/22 05:57:30 PM,25.652,51.728,,,
8187,07/13/22 05:58:00 PM,25.652,51.601,,,
8188,07/13/22 05:58:30 PM,25.652,51.728,,,
8189,07/13/22 05:59:00 PM,25.652,51.760,,,
8190,07/13/22 05:59:30 PM,25.652,51.791,,,
8191,07/13/22 06:00:00 PM,25.652,51.728,,,
8192,07/13/22 06:00:30 PM,25.676,51.668,,,
8193,07/13/22 06:01:00 PM,25.676,51.668,,,
8194,07/13/22 06:01:30 PM,25.652,51.506,,,
8195,07/13/22 06:02:00 PM,25.676,51.477,,,
8196,07/13/22 06:02:30 PM,25.652,51.379,,,
8197,07/13/22 06:03:00 PM,25.652,51.442,,,
8198,07/13/22 06:03:30 PM,25.652,51.251,,,
8199,07/13/22 06:04:00 PM,25.628,51.248,,,
8200,07/13/22 06:04:30 PM,25.628,51.375,,,
8201,07/13/22 06:05:00 PM,25.628,51.312,,,
8202,07/13/22 06:05:30 PM,25.628,51.375,,,
8203,07/13/22 06:06:00 PM,25.628,51.312,,,
8204,07/13/22 06:06:30 PM,25.628,51.248,,,
8205,07/13/22 06:07:00 PM,25.628,51.312,,,
8206,07/13/22 06:07:30 PM,25.628,51.343,,,
8207,07/13/22 06:08:00 PM,25.628,51.343,,,
8208,07/13/22 06:08:30 PM,25.628,51.248,,,
8209,07/13/22 06:09:00 PM,25.628,51.312,,,
8210,07/13/22 06:09:30 PM,25.628,51.312,,,
8211,07/13/22 06:10:00 PM,25.628,51.121,,,
8212,07/13/22 06:10:30 PM,25.628,51.216,,,
8213,07/13/22 06:11:00 PM,25.603,51.054,,,
8214,07/13/22 06:11:30 PM,25.628,51.153,,,
8215,07/13/22 06:12:00 PM,25.628,51.057,,,
8216,07/13/22 06:12:30 PM,25.628,51.121,,,
8217,07/13/22 06:13:00 PM,25.603,50.895,,,
8218,07/13/22 06:13:30 PM,25.603,50.927,,,
8219,07/13/22 06:14:00 PM,25.603,50.959,,,
8220,07/13/22 06:14:30 PM,25.603,50.959,,,
8221,07/13/22 06:15:00 PM,25.579,50.987,,,
8222,07/13/22 06:15:30 PM,25.579,50.924,,,
8223,07/13/22 06:16:00 PM,25.579,50.892,,,
8224,07/13/22 06:16:30 PM,25.579,50.987,,,
8225,07/13/22 06:17:00 PM,25.579,50.955,,,
8226,07/13/22 06:17:30 PM,25.555,51.016,,,
8227,07/13/22 06:18:00 PM,25.579,50.924,,,
8228,07/13/22 06:18:30 PM,25.579,50.987,,,
8229,07/13/22 06:19:00 PM,25.579,50.828,,,
8230,07/13/22 06:19:30 PM,25.579,50.828,,,
8231,07/13/22 06:20:00 PM,25.555,50.920,,,
8232,07/13/22 06:20:30 PM,25.555,50.920,,,
8233,07/13/22 06:21:00 PM,25.531,50.822,,,
8234,07/13/22 06:21:30 PM,25.531,50.917,,,
8235,07/13/22 06:22:00 PM,25.531,50.949,,,
8236,07/13/22 06:22:30 PM,25.531,50.885,,,
8237,07/13/22 06:23:00 PM,25.531,50.822,,,
8238,07/13/22 06:23:30 PM,25.506,50.818,,,
8239,07/13/22 06:24:00 PM,25.482,50.942,,,
8240,07/13/22 06:24:30 PM,25.482,51.006,,,
8241,07/13/22 06:25:00 PM,25.482,50.815,,,
8242,07/13/22 06:25:30 PM,25.482,50.911,,,
8243,07/13/22 06:26:00 PM,25.506,50.946,,,
8244,07/13/22 06:26:30 PM,25.506,50.914,,,
8245,07/13/22 06:27:00 PM,25.482,50.911,,,
8246,07/13/22 06:27:30 PM,25.506,50.787,,,
8247,07/13/22 06:28:00 PM,25.506,50.850,,,
8248,07/13/22 06:28:30 PM,25.506,50.818,,,
8249,07/13/22 06:29:00 PM,25.506,50.691,,,
8250,07/13/22 06:29:30 PM,25.506,50.755,,,
8251,07/13/22 06:30:00 PM,25.482,50.783,,,
8252,07/13/22 06:30:30 PM,25.506,50.755,,,
8253,07/13/22 06:31:00 PM,25.482,50.752,,,
8254,07/13/22 06:31:30 PM,25.506,50.755,,,
8255,07/13/22 06:32:00 PM,25.482,50.561,,,
8256,07/13/22 06:32:30 PM,25.482,50.752,,,
8257,07/13/22 06:33:00 PM,25.482,50.847,,,
8258,07/13/22 06:33:30 PM,25.482,50.815,,,
8259,07/13/22 06:34:00 PM,25.482,50.783,,,
8260,07/13/22 06:34:30 PM,25.482,50.656,,,
8261,07/13/22 06:35:00 PM,25.482,50.752,,,
8262,07/13/22 06:35:30 PM,25.482,50.656,,,
8263,07/13/22 06:36:00 PM,25.482,50.752,,,
8264,07/13/22 06:36:30 PM,25.482,50.752,,,
8265,07/13/22 06:37:00 PM,25.506,50.755,,,
8266,07/13/22 06:37:30 PM,25.506,50.723,,,
8267,07/13/22 06:38:00 PM,25.506,50.627,,,
8268,07/13/22 06:38:30 PM,25.506,50.723,,,
8269,07/13/22 06:39:00 PM,25.506,50.723,,,
8270,07/13/22 06:39:30 PM,25.506,50.723,,,
8271,07/13/22 06:40:00 PM,25.506,50.723,,,
8272,07/13/22 06:40:30 PM,25.506,50.691,,,
8273,07/13/22 06:41:00 PM,25.506,50.818,,,
8274,07/13/22 06:41:30 PM,25.506,50.882,,,
8275,07/13/22 06:42:00 PM,25.506,50.914,,,
8276,07/13/22 06:42:30 PM,25.482,51.006,,,
8277,07/13/22 06:43:00 PM,25.506,51.009,,,
8278,07/13/22 06:43:30 PM,25.482,51.133,,,
8279,07/13/22 06:44:00 PM,25.482,51.292,,,
8280,07/13/22 06:44:30 PM,25.482,51.356,,,
8281,07/13/22 06:45:00 PM,25.482,51.387,,,
8282,07/13/22 06:45:30 PM,25.482,51.387,,,
8283,07/13/22 06:46:00 PM,25.482,51.324,,,
8284,07/13/22 06:46:30 PM,25.458,51.384,,,
8285,07/13/22 06:47:00 PM,25.458,51.352,,,
8286,07/13/22 06:47:30 PM,25.458,51.384,,,
8287,07/13/22 06:48:00 PM,25.458,51.352,,,
8288,07/13/22 06:48:30 PM,25.458,51.479,,,
8289,07/13/22 06:49:00 PM,25.458,51.448,,,
8290,07/13/22 06:49:30 PM,25.458,51.479,,,
8291,07/13/22 06:50:00 PM,25.458,51.384,,,
8292,07/13/22 06:50:30 PM,25.458,51.416,,,
8293,07/13/22 06:51:00 PM,25.458,51.575,,,
8294,07/13/22 06:51:30 PM,25.458,51.860,,,
8295,07/13/22 06:52:00 PM,25.458,51.892,,,
8296,07/13/22 06:52:30 PM,25.458,51.892,,,
8297,07/13/22 06:53:00 PM,25.458,51.797,,,
8298,07/13/22 06:53:30 PM,25.458,51.828,,,
8299,07/13/22 06:54:00 PM,25.458,52.019,,,
8300,07/13/22 06:54:30 PM,25.433,52.015,,,
8301,07/13/22 06:55:00 PM,25.433,52.142,,,
8302,07/13/22 06:55:30 PM,25.433,52.015,,,
8303,07/13/22 06:56:00 PM,25.433,51.889,,,
8304,07/13/22 06:56:30 PM,25.433,51.952,,,
8305,07/13/22 06:57:00 PM,25.433,51.984,,,
8306,07/13/22 06:57:30 PM,25.433,52.047,,,
8307,07/13/22 06:58:00 PM,25.433,51.984,,,
8308,07/13/22 06:58:30 PM,25.433,51.889,,,
8309,07/13/22 06:59:00 PM,25.433,51.952,,,
8310,07/13/22 06:59:30 PM,25.433,52.205,,,
8311,07/13/22 07:00:00 PM,25.433,52.205,,,
8312,07/13/22 07:00:30 PM,25.433,52.269,,,
8313,07/13/22 07:01:00 PM,25.433,52.237,,,
8314,07/13/22 07:01:30 PM,25.433,52.174,,,
8315,07/13/22 07:02:00 PM,25.433,52.300,,,
8316,07/13/22 07:02:30 PM,25.433,52.395,,,
8317,07/13/22 07:03:00 PM,25.409,52.329,,,
8318,07/13/22 07:03:30 PM,25.409,52.392,,,
8319,07/13/22 07:04:00 PM,25.409,52.360,,,
8320,07/13/22 07:04:30 PM,25.409,52.455,,,
8321,07/13/22 07:05:00 PM,25.385,52.515,,,
8322,07/13/22 07:05:30 PM,25.385,52.642,,,
8323,07/13/22 07:06:00 PM,25.385,52.705,,,
8324,07/13/22 07:06:30 PM,25.361,52.575,,,
8325,07/13/22 07:07:00 PM,25.361,52.512,,,
8326,07/13/22 07:07:30 PM,25.361,52.512,,,
8327,07/13/22 07:08:00 PM,25.361,52.638,,,
8328,07/13/22 07:08:30 PM,25.361,52.638,,,
8329,07/13/22 07:09:00 PM,25.361,52.575,,,
8330,07/13/22 07:09:30 PM,25.361,52.575,,,
8331,07/13/22 07:10:00 PM,25.361,52.702,,,
8332,07/13/22 07:10:30 PM,25.336,52.730,,,
8333,07/13/22 07:11:00 PM,25.336,52.762,,,
8334,07/13/22 07:11:30 PM,25.336,52.698,,,
8335,07/13/22 07:12:00 PM,25.336,52.667,,,
8336,07/13/22 07:12:30 PM,25.361,52.638,,,
8337,07/13/22 07:13:00 PM,25.336,52.667,,,
8338,07/13/22 07:13:30 PM,25.336,52.698,,,
8339,07/13/22 07:14:00 PM,25.361,52.670,,,
8340,07/13/22 07:14:30 PM,25.336,52.604,,,
8341,07/13/22 07:15:00 PM,25.361,52.670,,,
8342,07/13/22 07:15:30 PM,25.361,52.575,,,
8343,07/13/22 07:16:00 PM,25.361,52.638,,,
8344,07/13/22 07:16:30 PM,25.361,52.607,,,
8345,07/13/22 07:17:00 PM,25.361,52.638,,,
8346,07/13/22 07:17:30 PM,25.361,52.638,,,
8347,07/13/22 07:18:00 PM,25.361,52.607,,,
8348,07/13/22 07:18:30 PM,25.361,52.575,,,
8349,07/13/22 07:19:00 PM,25.361,52.638,,,
8350,07/13/22 07:19:30 PM,25.361,52.670,,,
8351,07/13/22 07:20:00 PM,25.361,52.638,,,
8352,07/13/22 07:20:30 PM,25.361,52.702,,,
8353,07/13/22 07:21:00 PM,25.361,52.797,,,
8354,07/13/22 07:21:30 PM,25.361,52.828,,,
8355,07/13/22 07:22:00 PM,25.336,52.825,,,
8356,07/13/22 07:22:30 PM,25.336,52.762,,,
8357,07/13/22 07:23:00 PM,25.336,52.698,,,
8358,07/13/22 07:23:30 PM,25.336,52.762,,,
8359,07/13/22 07:24:00 PM,25.336,52.793,,,
8360,07/13/22 07:24:30 PM,25.336,52.730,,,
8361,07/13/22 07:25:00 PM,25.312,52.758,,,
8362,07/13/22 07:25:30 PM,25.312,52.758,,,
8363,07/13/22 07:26:00 PM,25.312,52.790,,,
8364,07/13/22 07:26:30 PM,25.312,52.821,,,
8365,07/13/22 07:27:00 PM,25.312,52.853,,,
8366,07/13/22 07:27:30 PM,25.312,52.821,,,
8367,07/13/22 07:28:00 PM,25.312,52.790,,,
8368,07/13/22 07:28:30 PM,25.312,52.821,,,
8369,07/13/22 07:29:00 PM,25.312,52.758,,,
8370,07/13/22 07:29:30 PM,25.312,52.821,,,
8371,07/13/22 07:30:00 PM,25.312,52.758,,,
8372,07/13/22 07:30:30 PM,25.312,52.727,,,
8373,07/13/22 07:31:00 PM,25.312,52.790,,,
8374,07/13/22 07:31:30 PM,25.312,52.853,,,
8375,07/13/22 07:32:00 PM,25.312,52.853,,,
8376,07/13/22 07:32:30 PM,25.312,52.821,,,
8377,07/13/22 07:33:00 PM,25.312,52.821,,,
8378,07/13/22 07:33:30 PM,25.288,52.881,,,
8379,07/13/22 07:34:00 PM,25.288,52.881,,,
8380,07/13/22 07:34:30 PM,25.288,52.850,,,
8381,07/13/22 07:35:00 PM,25.288,52.818,,,
8382,07/13/22 07:35:30 PM,25.288,52.913,,,
8383,07/13/22 07:36:00 PM,25.288,52.913,,,
8384,07/13/22 07:36:30 PM,25.288,52.881,,,
8385,07/13/22 07:37:00 PM,25.288,52.818,,,
8386,07/13/22 07:37:30 PM,25.288,52.818,,,
8387,07/13/22 07:38:00 PM,25.288,52.881,,,
8388,07/13/22 07:38:30 PM,25.264,52.941,,,
8389,07/13/22 07:39:00 PM,25.264,52.941,,,
8390,07/13/22 07:39:30 PM,25.264,52.909,,,
8391,07/13/22 07:40:00 PM,25.264,53.004,,,
8392,07/13/22 07:40:30 PM,25.239,53.096,,,
8393,07/13/22 07:41:00 PM,25.239,53.064,,,
8394,07/13/22 07:41:30 PM,25.215,53.124,,,
8395,07/13/22 07:42:00 PM,25.215,53.250,,,
8396,07/13/22 07:42:30 PM,25.215,53.250,,,
8397,07/13/22 07:43:00 PM,25.215,53.250,,,
8398,07/13/22 07:43:30 PM,25.191,53.499,,,
8399,07/13/22 07:44:00 PM,25.191,53.341,,,
8400,07/13/22 07:44:30 PM,25.191,53.499,,,
8401,07/13/22 07:45:00 PM,25.191,53.656,,,
8402,07/13/22 07:45:30 PM,25.191,53.688,,,
8403,07/13/22 07:46:00 PM,25.191,53.625,,,
8404,07/13/22 07:46:30 PM,25.191,53.656,,,
8405,07/13/22 07:47:00 PM,25.191,53.656,,,
8406,07/13/22 07:47:30 PM,25.191,53.688,,,
8407,07/13/22 07:48:00 PM,25.191,53.625,,,
8408,07/13/22 07:48:30 PM,25.191,53.593,,,
8409,07/13/22 07:49:00 PM,25.191,53.530,,,
8410,07/13/22 07:49:30 PM,25.191,53.499,,,
8411,07/13/22 07:50:00 PM,25.191,53.499,,,
8412,07/13/22 07:50:30 PM,25.191,53.530,,,
8413,07/13/22 07:51:00 PM,25.191,53.467,,,
8414,07/13/22 07:51:30 PM,25.191,53.593,,,
8415,07/13/22 07:52:00 PM,25.191,53.593,,,
8416,07/13/22 07:52:30 PM,25.191,53.625,,,
8417,07/13/22 07:53:00 PM,25.191,53.751,,,
8418,07/13/22 07:53:30 PM,25.191,53.782,,,
8419,07/13/22 07:54:00 PM,25.191,53.814,,,
8420,07/13/22 07:54:30 PM,25.191,53.751,,,
8421,07/13/22 07:55:00 PM,25.191,53.814,,,
8422,07/13/22 07:55:30 PM,25.191,53.877,,,
8423,07/13/22 07:56:00 PM,25.191,53.940,,,
8424,07/13/22 07:56:30 PM,25.215,53.975,,,
8425,07/13/22 07:57:00 PM,25.215,53.912,,,
8426,07/13/22 07:57:30 PM,25.215,53.849,,,
8427,07/13/22 07:58:00 PM,25.215,53.912,,,
8428,07/13/22 07:58:30 PM,25.215,53.880,,,
8429,07/13/22 07:59:00 PM,25.191,53.908,,,
8430,07/13/22 07:59:30 PM,25.191,53.877,,,
8431,07/13/22 08:00:00 PM,25.191,53.877,,,
8432,07/13/22 08:00:30 PM,25.191,53.814,,,
8433,07/13/22 08:01:00 PM,25.215,53.880,,,
8434,07/13/22 08:01:30 PM,25.215,53.817,,,
8435,07/13/22 08:02:00 PM,25.215,53.880,,,
8436,07/13/22 08:02:30 PM,25.215,53.880,,,
8437,07/13/22 08:03:00 PM,25.239,53.821,,,
8438,07/13/22 08:03:30 PM,25.239,54.073,,,
8439,07/13/22 08:04:00 PM,25.239,54.198,,,
8440,07/13/22 08:04:30 PM,25.239,54.513,,,
8441,07/13/22 08:05:00 PM,25.239,54.764,,,
8442,07/13/22 08:05:30 PM,25.264,54.956,,,
8443,07/13/22 08:06:00 PM,25.239,55.015,,,
8444,07/13/22 08:06:30 PM,25.264,54.987,,,
8445,07/13/22 08:07:00 PM,25.264,55.113,,,
8446,07/13/22 08:07:30 PM,25.264,55.364,,,
8447,07/13/22 08:08:00 PM,25.264,55.489,,,
8448,07/13/22 08:08:30 PM,25.264,55.614,,,
8449,07/13/22 08:09:00 PM,25.264,55.708,,,
8450,07/13/22 08:09:30 PM,25.264,55.865,,,
8451,07/13/22 08:10:00 PM,25.264,55.708,,,
8452,07/13/22 08:10:30 PM,25.264,55.645,,,
8453,07/13/22 08:11:00 PM,25.264,55.771,,,
8454,07/13/22 08:11:30 PM,25.264,55.583,,,
8455,07/13/22 08:12:00 PM,25.264,55.833,,,
8456,07/13/22 08:12:30 PM,25.264,56.115,,,
8457,07/13/22 08:13:00 PM,25.264,56.146,,,
8458,07/13/22 08:13:30 PM,25.264,56.552,,,
8459,07/13/22 08:14:00 PM,25.264,56.302,,,
8460,07/13/22 08:14:30 PM,25.264,56.521,,,
8461,07/13/22 08:15:00 PM,25.264,56.333,,,
8462,07/13/22 08:15:30 PM,25.264,56.490,,,
8463,07/13/22 08:16:00 PM,25.264,56.458,,,
8464,07/13/22 08:16:30 PM,25.264,56.490,,,
8465,07/13/22 08:17:00 PM,25.288,56.681,,,
8466,07/13/22 08:17:30 PM,25.288,56.275,,,
8467,07/13/22 08:18:00 PM,25.288,55.993,,,
8468,07/13/22 08:18:30 PM,25.288,55.899,,,
8469,07/13/22 08:19:00 PM,25.288,55.618,,,
8470,07/13/22 08:19:30 PM,25.288,55.774,,,
8471,07/13/22 08:20:00 PM,25.264,55.708,,,
8472,07/13/22 08:20:30 PM,25.288,55.962,,,
8473,07/13/22 08:21:00 PM,25.288,55.993,,,
8474,07/13/22 08:21:30 PM,25.288,55.461,,,
8475,07/13/22 08:22:00 PM,25.288,55.586,,,
8476,07/13/22 08:22:30 PM,25.288,56.087,,,
8477,07/13/22 08:23:00 PM,25.288,55.085,,,
8478,07/13/22 08:23:30 PM,25.264,55.301,,,
8479,07/13/22 08:24:00 PM,25.264,55.426,,,
8480,07/13/22 08:24:30 PM,25.264,55.364,,,
8481,07/13/22 08:25:00 PM,25.288,55.367,,,
8482,07/13/22 08:25:30 PM,25.264,54.956,,,
8483,07/13/22 08:26:00 PM,25.264,55.113,,,
8484,07/13/22 08:26:30 PM,25.264,54.956,,,
8485,07/13/22 08:27:00 PM,25.239,54.827,,,
8486,07/13/22 08:27:30 PM,25.239,54.984,,,
8487,07/13/22 08:28:00 PM,25.239,55.047,,,
8488,07/13/22 08:28:30 PM,25.239,55.047,,,
8489,07/13/22 08:29:00 PM,25.239,54.952,,,
8490,07/13/22 08:29:30 PM,25.215,55.043,,,
8491,07/13/22 08:30:00 PM,25.215,55.074,,,
8492,07/13/22 08:30:30 PM,25.215,54.729,,,
8493,07/13/22 08:31:00 PM,25.215,54.980,,,
8494,07/13/22 08:31:30 PM,25.215,54.949,,,
8495,07/13/22 08:32:00 PM,25.215,54.855,,,
8496,07/13/22 08:32:30 PM,25.215,54.761,,,
8497,07/13/22 08:33:00 PM,25.215,54.698,,,
8498,07/13/22 08:33:30 PM,25.215,54.666,,,
8499,07/13/22 08:34:00 PM,25.191,54.694,,,
8500,07/13/22 08:34:30 PM,25.191,54.757,,,
8501,07/13/22 08:35:00 PM,25.191,54.632,,,
8502,07/13/22 08:35:30 PM,25.191,54.317,,,
8503,07/13/22 08:36:00 PM,25.167,54.471,,,
8504,07/13/22 08:36:30 PM,25.191,54.569,,,
8505,07/13/22 08:37:00 PM,25.167,54.377,,,
8506,07/13/22 08:37:30 PM,25.167,54.502,,,
8507,07/13/22 08:38:00 PM,25.167,54.565,,,
8508,07/13/22 08:38:30 PM,25.167,54.628,,,
8509,07/13/22 08:39:00 PM,25.191,54.820,,,
8510,07/13/22 08:39:30 PM,25.191,54.945,,,
8511,07/13/22 08:40:00 PM,25.191,55.196,,,
8512,07/13/22 08:40:30 PM,25.191,55.322,,,
8513,07/13/22 08:41:00 PM,25.191,55.478,,,
8514,07/13/22 08:41:30 PM,25.191,55.259,,,
8515,07/13/22 08:42:00 PM,25.191,57.725,,,
8516,07/13/22 08:42:30 PM,25.191,55.541,,,
8517,07/13/22 08:43:00 PM,25.167,55.725,,,
8518,07/13/22 08:43:30 PM,25.191,56.260,,,
8519,07/13/22 08:44:00 PM,25.191,55.729,,,
8520,07/13/22 08:44:30 PM,25.191,55.572,,,
8521,07/13/22 08:45:00 PM,25.167,55.944,,,
8522,07/13/22 08:45:30 PM,25.167,55.819,,,
8523,07/13/22 08:46:00 PM,25.167,55.819,,,
8524,07/13/22 08:46:30 PM,25.167,55.850,,,
8525,07/13/22 08:47:00 PM,25.167,55.944,,,
8526,07/13/22 08:47:30 PM,25.167,56.069,,,
8527,07/13/22 08:48:00 PM,25.167,55.850,,,
8528,07/13/22 08:48:30 PM,25.167,55.788,,,
8529,07/13/22 08:49:00 PM,25.142,55.909,,,
8530,07/13/22 08:49:30 PM,25.167,56.069,,,
8531,07/13/22 08:50:00 PM,25.167,56.288,,,
8532,07/13/22 08:50:30 PM,25.142,55.471,,,
8533,07/13/22 08:51:00 PM,25.142,54.938,,,
8534,07/13/22 08:51:30 PM,25.142,55.001,,,
8535,07/13/22 08:52:00 PM,25.118,54.715,,,
8536,07/13/22 08:52:30 PM,25.118,54.998,,,
8537,07/13/22 08:53:00 PM,25.094,55.151,,,
8538,07/13/22 08:53:30 PM,25.094,55.057,,,
8539,07/13/22 08:54:00 PM,25.094,55.276,,,
8540,07/13/22 08:54:30 PM,25.094,55.621,,,
8541,07/13/22 08:55:00 PM,25.094,55.402,,,
8542,07/13/22 08:55:30 PM,25.094,55.308,,,
8543,07/13/22 08:56:00 PM,25.118,55.749,,,
8544,07/13/22 08:56:30 PM,25.118,55.060,,,
8545,07/13/22 08:57:00 PM,25.118,55.562,,,
8546,07/13/22 08:57:30 PM,25.118,55.154,,,
8547,07/13/22 08:58:00 PM,25.142,55.064,,,
8548,07/13/22 08:58:30 PM,25.142,55.001,,,
8549,07/13/22 08:59:00 PM,25.142,55.127,,,
8550,07/13/22 08:59:30 PM,25.142,55.064,,,
8551,07/13/22 09:00:00 PM,25.142,55.033,,,
8552,07/13/22 09:00:30 PM,25.142,54.970,,,
8553,07/13/22 09:01:00 PM,25.142,55.659,,,
8554,07/13/22 09:01:30 PM,25.142,55.471,,,
8555,07/13/22 09:02:00 PM,25.142,55.252,,,
8556,07/13/22 09:02:30 PM,25.142,55.033,,,
8557,07/13/22 09:03:00 PM,25.142,54.405,,,
8558,07/13/22 09:03:30 PM,25.142,55.597,,,
8559,07/13/22 09:04:00 PM,25.142,54.405,,,
8560,07/13/22 09:04:30 PM,25.118,54.370,,,
8561,07/13/22 09:05:00 PM,25.094,54.994,,,
8562,07/13/22 09:05:30 PM,25.094,54.398,,,
8563,07/13/22 09:06:00 PM,25.070,54.614,,,
8564,07/13/22 09:06:30 PM,25.070,54.143,,,
8565,07/13/22 09:07:00 PM,25.045,54.234,,,
8566,07/13/22 09:07:30 PM,25.021,54.167,,,
8567,07/13/22 09:08:00 PM,24.997,54.164,,,
8568,07/13/22 09:08:30 PM,24.973,54.349,,,
8569,07/13/22 09:09:00 PM,24.948,54.440,,,
8570,07/13/22 09:09:30 PM,24.924,54.656,,,
8571,07/13/22 09:10:00 PM,24.924,55.032,,,
8572,07/13/22 09:10:30 PM,24.924,54.938,,,
8573,07/13/22 09:11:00 PM,24.924,54.468,,,
8574,07/13/22 09:11:30 PM,24.924,54.844,,,
8575,07/13/22 09:12:00 PM,24.900,53.993,,,
8576,07/13/22 09:12:30 PM,24.900,54.213,,,
8577,07/13/22 09:13:00 PM,24.876,54.084,,,
8578,07/13/22 09:13:30 PM,24.852,54.112,,,
8579,07/13/22 09:14:00 PM,24.827,54.234,,,
8580,07/13/22 09:14:30 PM,24.803,54.356,,,
8581,07/13/22 09:15:00 PM,24.779,54.416,,,
8582,07/13/22 09:15:30 PM,24.779,54.541,,,
8583,07/13/22 09:16:00 PM,24.755,54.538,,,
8584,07/13/22 09:16:30 PM,24.755,54.475,,,
