"Plot Title: TRH_4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10981294, SEN S/N: 10981294, LBL: Temp_4)","RH, % (LGR S/N: 10981294, SEN S/N: 10981294, LBL: RH_4)","Host Connected (LGR S/N: 10981294)","Stopped (LGR S/N: 10981294)","End Of File (LGR S/N: 10981294)"
13607,09/04/22 02:03:00 PM,26.628,42.400,,,
13608,09/04/22 02:03:30 PM,26.628,42.367,,,
13609,09/04/22 02:04:00 PM,26.628,42.367,,,
13610,09/04/22 02:04:30 PM,26.652,42.337,,,
13611,09/04/22 02:05:00 PM,26.652,42.009,,,
13612,09/04/22 02:05:30 PM,26.652,42.206,,,
13613,09/04/22 02:06:00 PM,26.676,41.979,,,
13614,09/04/22 02:06:30 PM,26.676,42.078,,,
13615,09/04/22 02:07:00 PM,26.676,41.946,,,
13616,09/04/22 02:07:30 PM,26.676,41.914,,,
13617,09/04/22 02:08:00 PM,26.676,42.045,,,
13618,09/04/22 02:08:30 PM,26.676,42.209,,,
13619,09/04/22 02:09:00 PM,26.676,42.241,,,
13620,09/04/22 02:09:30 PM,26.676,42.241,,,
13621,09/04/22 02:10:00 PM,26.676,42.241,,,
13622,09/04/22 02:10:30 PM,26.701,42.113,,,
13623,09/04/22 02:11:00 PM,26.725,41.853,,,
13624,09/04/22 02:11:30 PM,26.750,41.790,,,
13625,09/04/22 02:12:00 PM,26.750,41.856,,,
13626,09/04/22 02:12:30 PM,26.750,41.987,,,
13627,09/04/22 02:13:00 PM,26.774,41.793,,,
13628,09/04/22 02:13:30 PM,26.774,41.859,,,
13629,09/04/22 02:14:00 PM,26.774,41.826,,,
13630,09/04/22 02:14:30 PM,26.774,41.727,,,
13631,09/04/22 02:15:00 PM,26.774,41.793,,,
13632,09/04/22 02:15:30 PM,26.774,41.924,,,
13633,09/04/22 02:16:00 PM,26.774,41.760,,,
13634,09/04/22 02:16:30 PM,26.774,41.727,,,
13635,09/04/22 02:17:00 PM,26.774,41.793,,,
13636,09/04/22 02:17:30 PM,26.774,41.859,,,
13637,09/04/22 02:18:00 PM,26.774,41.924,,,
13638,09/04/22 02:18:30 PM,26.774,41.826,,,
13639,09/04/22 02:19:00 PM,26.823,41.371,,,
13640,09/04/22 02:19:30 PM,26.823,41.075,,,
13641,09/04/22 02:20:00 PM,26.848,40.452,,,
13642,09/04/22 02:20:30 PM,26.848,40.222,,,
13643,09/04/22 02:21:00 PM,26.848,40.156,,,
13644,09/04/22 02:21:30 PM,26.848,40.354,,,
13645,09/04/22 02:22:00 PM,26.848,39.925,,,
13646,09/04/22 02:22:30 PM,26.848,39.561,,,
13647,09/04/22 02:23:00 PM,26.848,39.859,,,
13648,09/04/22 02:23:30 PM,26.848,39.594,,,
13649,09/04/22 02:24:00 PM,26.848,40.090,,,
13650,09/04/22 02:24:30 PM,26.823,40.021,,,
13651,09/04/22 02:25:00 PM,26.823,39.724,,,
13652,09/04/22 02:25:30 PM,26.823,39.955,,,
13653,09/04/22 02:26:00 PM,26.823,40.054,,,
13654,09/04/22 02:26:30 PM,26.823,39.658,,,
13655,09/04/22 02:27:00 PM,26.823,39.658,,,
13656,09/04/22 02:27:30 PM,26.823,39.493,,,
13657,09/04/22 02:28:00 PM,26.823,39.360,,,
13658,09/04/22 02:28:30 PM,26.823,39.162,,,
13659,09/04/22 02:29:00 PM,26.823,39.029,,,
13660,09/04/22 02:29:30 PM,26.848,38.701,,,
13661,09/04/22 02:30:00 PM,26.848,38.502,,,
13662,09/04/22 02:30:30 PM,26.823,38.533,,,
13663,09/04/22 02:31:00 PM,26.823,38.367,,,
13664,09/04/22 02:31:30 PM,26.823,38.367,,,
13665,09/04/22 02:32:00 PM,26.823,38.499,,,
13666,09/04/22 02:32:30 PM,26.823,38.566,,,
13667,09/04/22 02:33:00 PM,26.823,38.533,,,
13668,09/04/22 02:33:30 PM,26.848,38.170,,,
13669,09/04/22 02:34:00 PM,26.848,38.270,,,
13670,09/04/22 02:34:30 PM,26.848,38.104,,,
13671,09/04/22 02:35:00 PM,26.848,38.170,,,
13672,09/04/22 02:35:30 PM,26.848,38.568,,,
13673,09/04/22 02:36:00 PM,26.823,38.002,,,
13674,09/04/22 02:36:30 PM,26.848,38.469,,,
13675,09/04/22 02:37:00 PM,26.848,37.905,,,
13676,09/04/22 02:37:30 PM,26.848,37.971,,,
13677,09/04/22 02:38:00 PM,26.848,37.971,,,
13678,09/04/22 02:38:30 PM,26.848,38.203,,,
13679,09/04/22 02:39:00 PM,26.848,38.137,,,
13680,09/04/22 02:39:30 PM,26.848,38.038,,,
13681,09/04/22 02:40:00 PM,26.848,37.871,,,
13682,09/04/22 02:40:30 PM,26.848,37.506,,,
13683,09/04/22 02:41:00 PM,26.872,37.708,,,
13684,09/04/22 02:41:30 PM,26.872,37.907,,,
13685,09/04/22 02:42:00 PM,26.872,37.741,,,
13686,09/04/22 02:42:30 PM,26.872,37.841,,,
13687,09/04/22 02:43:00 PM,26.872,38.040,,,
13688,09/04/22 02:43:30 PM,26.872,38.106,,,
13689,09/04/22 02:44:00 PM,26.872,38.173,,,
13690,09/04/22 02:44:30 PM,26.872,38.305,,,
13691,09/04/22 02:45:00 PM,26.848,38.170,,,
13692,09/04/22 02:45:30 PM,26.848,38.402,,,
13693,09/04/22 02:46:00 PM,26.848,38.402,,,
13694,09/04/22 02:46:30 PM,26.848,38.303,,,
13695,09/04/22 02:47:00 PM,26.848,38.436,,,
13696,09/04/22 02:47:30 PM,26.848,38.469,,,
13697,09/04/22 02:48:00 PM,26.848,38.436,,,
13698,09/04/22 02:48:30 PM,26.848,38.303,,,
13699,09/04/22 02:49:00 PM,26.872,38.504,,,
13700,09/04/22 02:49:30 PM,26.848,38.469,,,
13701,09/04/22 02:50:00 PM,26.848,38.601,,,
13702,09/04/22 02:50:30 PM,26.823,38.533,,,
13703,09/04/22 02:51:00 PM,26.823,38.499,,,
13704,09/04/22 02:51:30 PM,26.823,38.466,,,
13705,09/04/22 02:52:00 PM,26.823,38.400,,,
13706,09/04/22 02:52:30 PM,26.823,38.334,,,
13707,09/04/22 02:53:00 PM,26.823,38.068,,,
13708,09/04/22 02:53:30 PM,26.823,38.035,,,
13709,09/04/22 02:54:00 PM,26.823,38.234,,,
13710,09/04/22 02:54:30 PM,26.848,38.170,,,
13711,09/04/22 02:55:00 PM,26.848,38.303,,,
13712,09/04/22 02:55:30 PM,26.848,38.038,,,
13713,09/04/22 02:56:00 PM,26.872,38.040,,,
13714,09/04/22 02:56:30 PM,26.872,38.040,,,
13715,09/04/22 02:57:00 PM,26.872,37.774,,,
13716,09/04/22 02:57:30 PM,26.897,37.777,,,
13717,09/04/22 02:58:00 PM,26.872,37.874,,,
13718,09/04/22 02:58:30 PM,26.897,37.577,,,
13719,09/04/22 02:59:00 PM,26.897,37.245,,,
13720,09/04/22 02:59:30 PM,26.921,37.347,,,
13721,09/04/22 03:00:00 PM,26.946,37.050,,,
13722,09/04/22 03:00:30 PM,26.946,37.250,,,
13723,09/04/22 03:01:00 PM,26.946,36.850,,,
13724,09/04/22 03:01:30 PM,26.946,37.283,,,
13725,09/04/22 03:02:00 PM,26.946,37.083,,,
13726,09/04/22 03:02:30 PM,26.946,37.050,,,
13727,09/04/22 03:03:00 PM,26.946,37.050,,,
13728,09/04/22 03:03:30 PM,26.946,37.516,,,
13729,09/04/22 03:04:00 PM,26.970,37.385,,,
13730,09/04/22 03:04:30 PM,26.970,37.452,,,
13731,09/04/22 03:05:00 PM,26.970,37.551,,,
13732,09/04/22 03:05:30 PM,26.970,37.950,,,
13733,09/04/22 03:06:00 PM,26.995,38.185,,,
13734,09/04/22 03:06:30 PM,26.995,38.119,,,
13735,09/04/22 03:07:00 PM,26.995,37.986,,,
13736,09/04/22 03:07:30 PM,26.995,37.654,,,
13737,09/04/22 03:08:00 PM,26.995,37.620,,,
13738,09/04/22 03:08:30 PM,26.995,37.587,,,
13739,09/04/22 03:09:00 PM,27.019,37.656,,,
13740,09/04/22 03:09:30 PM,27.019,37.789,,,
13741,09/04/22 03:10:00 PM,27.019,37.988,,,
13742,09/04/22 03:10:30 PM,27.019,37.789,,,
13743,09/04/22 03:11:00 PM,27.044,37.925,,,
13744,09/04/22 03:11:30 PM,27.044,37.991,,,
13745,09/04/22 03:12:00 PM,27.044,37.725,,,
13746,09/04/22 03:12:30 PM,27.069,37.728,,,
13747,09/04/22 03:13:00 PM,27.069,37.794,,,
13748,09/04/22 03:13:30 PM,27.069,37.794,,,
13749,09/04/22 03:14:00 PM,27.069,37.761,,,
13750,09/04/22 03:14:30 PM,27.044,37.958,,,
13751,09/04/22 03:15:00 PM,27.069,37.728,,,
13752,09/04/22 03:15:30 PM,27.044,37.725,,,
13753,09/04/22 03:16:00 PM,27.044,37.592,,,
13754,09/04/22 03:16:30 PM,27.069,37.661,,,
13755,09/04/22 03:17:00 PM,27.069,37.861,,,
13756,09/04/22 03:17:30 PM,27.069,37.728,,,
13757,09/04/22 03:18:00 PM,27.069,37.728,,,
13758,09/04/22 03:18:30 PM,27.093,37.464,,,
13759,09/04/22 03:19:00 PM,27.093,37.531,,,
13760,09/04/22 03:19:30 PM,27.093,37.664,,,
13761,09/04/22 03:20:00 PM,27.093,37.664,,,
13762,09/04/22 03:20:30 PM,27.093,37.763,,,
13763,09/04/22 03:21:00 PM,27.093,37.730,,,
13764,09/04/22 03:21:30 PM,27.093,37.664,,,
13765,09/04/22 03:22:00 PM,27.093,37.664,,,
13766,09/04/22 03:22:30 PM,27.093,37.664,,,
13767,09/04/22 03:23:00 PM,27.093,37.763,,,
13768,09/04/22 03:23:30 PM,27.093,37.597,,,
13769,09/04/22 03:24:00 PM,27.093,37.464,,,
13770,09/04/22 03:24:30 PM,27.093,37.564,,,
13771,09/04/22 03:25:00 PM,27.093,37.797,,,
13772,09/04/22 03:25:30 PM,27.093,37.763,,,
13773,09/04/22 03:26:00 PM,27.093,37.597,,,
13774,09/04/22 03:26:30 PM,27.093,37.597,,,
13775,09/04/22 03:27:00 PM,27.093,37.597,,,
13776,09/04/22 03:27:30 PM,27.093,37.497,,,
13777,09/04/22 03:28:00 PM,27.093,37.364,,,
13778,09/04/22 03:28:30 PM,27.093,37.264,,,
13779,09/04/22 03:29:00 PM,27.118,37.267,,,
13780,09/04/22 03:29:30 PM,27.118,37.000,,,
13781,09/04/22 03:30:00 PM,27.118,36.867,,,
13782,09/04/22 03:30:30 PM,27.142,36.803,,,
13783,09/04/22 03:31:00 PM,27.142,36.736,,,
13784,09/04/22 03:31:30 PM,27.142,36.603,,,
13785,09/04/22 03:32:00 PM,27.142,36.603,,,
13786,09/04/22 03:32:30 PM,27.142,36.669,,,
13787,09/04/22 03:33:00 PM,27.142,36.603,,,
13788,09/04/22 03:33:30 PM,27.142,36.803,,,
13789,09/04/22 03:34:00 PM,27.142,36.769,,,
13790,09/04/22 03:34:30 PM,27.142,36.736,,,
13791,09/04/22 03:35:00 PM,27.167,36.505,,,
13792,09/04/22 03:35:30 PM,27.167,36.672,,,
13793,09/04/22 03:36:00 PM,27.167,36.472,,,
13794,09/04/22 03:36:30 PM,27.167,36.472,,,
13795,09/04/22 03:37:00 PM,27.191,36.307,,,
13796,09/04/22 03:37:30 PM,27.167,36.472,,,
13797,09/04/22 03:38:00 PM,27.191,36.474,,,
13798,09/04/22 03:38:30 PM,27.191,36.441,,,
13799,09/04/22 03:39:00 PM,27.191,36.541,,,
13800,09/04/22 03:39:30 PM,27.191,36.240,,,
13801,09/04/22 03:40:00 PM,27.191,36.207,,,
13802,09/04/22 03:40:30 PM,27.216,36.343,,,
13803,09/04/22 03:41:00 PM,27.216,35.875,,,
13804,09/04/22 03:41:30 PM,27.216,36.009,,,
13805,09/04/22 03:42:00 PM,27.216,35.908,,,
13806,09/04/22 03:42:30 PM,27.216,35.574,,,
13807,09/04/22 03:43:00 PM,27.216,35.407,,,
13808,09/04/22 03:43:30 PM,27.216,35.473,,,
13809,09/04/22 03:44:00 PM,27.216,35.473,,,
13810,09/04/22 03:44:30 PM,27.240,35.543,,,
13811,09/04/22 03:45:00 PM,27.216,35.407,,,
13812,09/04/22 03:45:30 PM,27.240,35.476,,,
13813,09/04/22 03:46:00 PM,27.216,35.641,,,
13814,09/04/22 03:46:30 PM,27.240,35.844,,,
13815,09/04/22 03:47:00 PM,27.240,35.777,,,
13816,09/04/22 03:47:30 PM,27.240,35.677,,,
13817,09/04/22 03:48:00 PM,27.240,35.744,,,
13818,09/04/22 03:48:30 PM,27.240,35.944,,,
13819,09/04/22 03:49:00 PM,27.240,36.011,,,
13820,09/04/22 03:49:30 PM,27.265,36.147,,,
13821,09/04/22 03:50:00 PM,27.265,36.147,,,
13822,09/04/22 03:50:30 PM,27.240,36.278,,,
13823,09/04/22 03:51:00 PM,27.240,35.944,,,
13824,09/04/22 03:51:30 PM,27.265,35.612,,,
13825,09/04/22 03:52:00 PM,27.265,35.378,,,
13826,09/04/22 03:52:30 PM,27.265,35.612,,,
13827,09/04/22 03:53:00 PM,27.265,35.378,,,
13828,09/04/22 03:53:30 PM,27.240,35.476,,,
13829,09/04/22 03:54:00 PM,27.265,35.210,,,
13830,09/04/22 03:54:30 PM,27.265,35.344,,,
13831,09/04/22 03:55:00 PM,27.240,35.442,,,
13832,09/04/22 03:55:30 PM,27.265,35.545,,,
13833,09/04/22 03:56:00 PM,27.265,35.746,,,
13834,09/04/22 03:56:30 PM,27.265,35.846,,,
13835,09/04/22 03:57:00 PM,27.265,35.746,,,
13836,09/04/22 03:57:30 PM,27.363,35.085,,,
13837,09/04/22 03:58:00 PM,27.413,34.419,,,
13838,09/04/22 03:58:30 PM,27.462,34.692,,,
13839,09/04/22 03:59:00 PM,27.486,34.392,,,
13840,09/04/22 03:59:30 PM,27.511,34.495,,,
13841,09/04/22 04:00:00 PM,27.536,34.363,,,
13842,09/04/22 04:00:30 PM,27.511,34.831,,,
13843,09/04/22 04:01:00 PM,27.536,34.161,,,
13844,09/04/22 04:01:30 PM,27.536,34.430,,,
13845,09/04/22 04:02:00 PM,27.536,34.565,,,
13846,09/04/22 04:02:30 PM,27.536,34.296,,,
13847,09/04/22 04:03:00 PM,27.536,34.632,,,
13848,09/04/22 04:03:30 PM,27.511,34.865,,,
13849,09/04/22 04:04:00 PM,27.511,35.032,,,
13850,09/04/22 04:04:30 PM,27.486,34.996,,,
13851,09/04/22 04:05:00 PM,27.486,35.131,,,
13852,09/04/22 04:05:30 PM,27.462,35.162,,,
13853,09/04/22 04:06:00 PM,27.486,35.131,,,
13854,09/04/22 04:06:30 PM,27.486,35.231,,,
13855,09/04/22 04:07:00 PM,27.462,35.430,,,
13856,09/04/22 04:07:30 PM,27.462,35.497,,,
13857,09/04/22 04:08:00 PM,27.462,35.698,,,
13858,09/04/22 04:08:30 PM,27.462,35.832,,,
13859,09/04/22 04:09:00 PM,27.462,36.032,,,
13860,09/04/22 04:09:30 PM,27.437,36.231,,,
13861,09/04/22 04:10:00 PM,27.437,36.364,,,
13862,09/04/22 04:10:30 PM,27.437,36.498,,,
13863,09/04/22 04:11:00 PM,27.413,36.562,,,
13864,09/04/22 04:11:30 PM,27.413,36.596,,,
13865,09/04/22 04:12:00 PM,27.413,36.462,,,
13866,09/04/22 04:12:30 PM,27.413,36.729,,,
13867,09/04/22 04:13:00 PM,27.388,36.827,,,
13868,09/04/22 04:13:30 PM,27.388,36.760,,,
13869,09/04/22 04:14:00 PM,27.388,36.827,,,
13870,09/04/22 04:14:30 PM,27.388,36.693,,,
13871,09/04/22 04:15:00 PM,27.388,36.827,,,
13872,09/04/22 04:15:30 PM,27.388,36.760,,,
13873,09/04/22 04:16:00 PM,27.388,36.760,,,
13874,09/04/22 04:16:30 PM,27.413,36.763,,,
13875,09/04/22 04:17:00 PM,27.413,36.496,,,
13876,09/04/22 04:17:30 PM,27.413,36.629,,,
13877,09/04/22 04:18:00 PM,27.437,36.498,,,
13878,09/04/22 04:18:30 PM,27.437,36.364,,,
13879,09/04/22 04:19:00 PM,27.462,36.233,,,
13880,09/04/22 04:19:30 PM,27.462,36.333,,,
13881,09/04/22 04:20:00 PM,27.462,36.266,,,
13882,09/04/22 04:20:30 PM,27.462,36.233,,,
13883,09/04/22 04:21:00 PM,27.462,36.434,,,
13884,09/04/22 04:21:30 PM,27.462,36.367,,,
13885,09/04/22 04:22:00 PM,27.462,36.434,,,
13886,09/04/22 04:22:30 PM,27.437,36.398,,,
13887,09/04/22 04:23:00 PM,27.437,36.498,,,
13888,09/04/22 04:23:30 PM,27.462,36.300,,,
13889,09/04/22 04:24:00 PM,27.437,36.498,,,
13890,09/04/22 04:24:30 PM,27.437,36.598,,,
13891,09/04/22 04:25:00 PM,27.462,36.534,,,
13892,09/04/22 04:25:30 PM,27.437,36.631,,,
13893,09/04/22 04:26:00 PM,27.437,36.631,,,
13894,09/04/22 04:26:30 PM,27.437,36.765,,,
13895,09/04/22 04:27:00 PM,27.437,36.732,,,
13896,09/04/22 04:27:30 PM,27.437,36.865,,,
13897,09/04/22 04:28:00 PM,27.437,36.932,,,
13898,09/04/22 04:28:30 PM,27.437,36.898,,,
13899,09/04/22 04:29:00 PM,27.437,37.032,,,
13900,09/04/22 04:29:30 PM,27.437,36.832,,,
13901,09/04/22 04:30:00 PM,27.437,36.965,,,
13902,09/04/22 04:30:30 PM,27.437,36.999,,,
13903,09/04/22 04:31:00 PM,27.437,36.932,,,
13904,09/04/22 04:31:30 PM,27.437,36.665,,,
13905,09/04/22 04:32:00 PM,27.437,36.631,,,
13906,09/04/22 04:32:30 PM,27.462,36.233,,,
13907,09/04/22 04:33:00 PM,27.486,36.102,,,
13908,09/04/22 04:33:30 PM,27.486,36.436,,,
13909,09/04/22 04:34:00 PM,27.486,36.169,,,
13910,09/04/22 04:34:30 PM,27.486,36.235,,,
13911,09/04/22 04:35:00 PM,27.486,36.135,,,
13912,09/04/22 04:35:30 PM,27.486,36.169,,,
13913,09/04/22 04:36:00 PM,27.486,36.035,,,
13914,09/04/22 04:36:30 PM,27.511,35.803,,,
13915,09/04/22 04:37:00 PM,27.511,36.037,,,
13916,09/04/22 04:37:30 PM,27.511,35.903,,,
13917,09/04/22 04:38:00 PM,27.511,35.636,,,
13918,09/04/22 04:38:30 PM,27.511,35.669,,,
13919,09/04/22 04:39:00 PM,27.536,35.571,,,
13920,09/04/22 04:39:30 PM,27.536,35.571,,,
13921,09/04/22 04:40:00 PM,27.536,35.571,,,
13922,09/04/22 04:40:30 PM,27.560,35.238,,,
13923,09/04/22 04:41:00 PM,27.536,35.705,,,
13924,09/04/22 04:41:30 PM,27.560,34.970,,,
13925,09/04/22 04:42:00 PM,27.560,34.836,,,
13926,09/04/22 04:42:30 PM,27.560,34.701,,,
13927,09/04/22 04:43:00 PM,27.560,34.466,,,
13928,09/04/22 04:43:30 PM,27.560,34.768,,,
13929,09/04/22 04:44:00 PM,27.560,34.298,,,
13930,09/04/22 04:44:30 PM,27.560,34.332,,,
13931,09/04/22 04:45:00 PM,27.560,34.164,,,
13932,09/04/22 04:45:30 PM,27.585,34.099,,,
13933,09/04/22 04:46:00 PM,27.585,34.300,,,
13934,09/04/22 04:46:30 PM,27.585,34.099,,,
13935,09/04/22 04:47:00 PM,27.560,34.264,,,
13936,09/04/22 04:47:30 PM,27.560,34.130,,,
13937,09/04/22 04:48:00 PM,27.560,34.298,,,
13938,09/04/22 04:48:30 PM,27.560,34.298,,,
13939,09/04/22 04:49:00 PM,27.560,34.365,,,
13940,09/04/22 04:49:30 PM,27.585,34.468,,,
13941,09/04/22 04:50:00 PM,27.585,34.401,,,
13942,09/04/22 04:50:30 PM,27.585,34.569,,,
13943,09/04/22 04:51:00 PM,27.560,34.634,,,
13944,09/04/22 04:51:30 PM,27.585,34.569,,,
13945,09/04/22 04:52:00 PM,27.560,34.601,,,
13946,09/04/22 04:52:30 PM,27.585,34.569,,,
13947,09/04/22 04:53:00 PM,27.585,34.569,,,
13948,09/04/22 04:53:30 PM,27.585,34.603,,,
13949,09/04/22 04:54:00 PM,27.585,34.603,,,
13950,09/04/22 04:54:30 PM,27.585,34.569,,,
13951,09/04/22 04:55:00 PM,27.585,34.704,,,
13952,09/04/22 04:55:30 PM,27.585,34.468,,,
13953,09/04/22 04:56:00 PM,27.585,34.670,,,
13954,09/04/22 04:56:30 PM,27.560,34.802,,,
13955,09/04/22 04:57:00 PM,27.585,34.636,,,
13956,09/04/22 04:57:30 PM,27.560,34.768,,,
13957,09/04/22 04:58:00 PM,27.560,34.768,,,
13958,09/04/22 04:58:30 PM,27.560,34.836,,,
13959,09/04/22 04:59:00 PM,27.560,34.802,,,
13960,09/04/22 04:59:30 PM,27.560,34.768,,,
13961,09/04/22 05:00:00 PM,27.560,34.701,,,
13962,09/04/22 05:00:30 PM,27.560,34.298,,,
13963,09/04/22 05:01:00 PM,27.560,34.298,,,
13964,09/04/22 05:01:30 PM,27.536,34.296,,,
13965,09/04/22 05:02:00 PM,27.536,34.296,,,
13966,09/04/22 05:02:30 PM,27.536,34.094,,,
13967,09/04/22 05:03:00 PM,27.560,34.298,,,
13968,09/04/22 05:03:30 PM,27.536,34.229,,,
13969,09/04/22 05:04:00 PM,27.536,34.161,,,
13970,09/04/22 05:04:30 PM,27.536,34.094,,,
13971,09/04/22 05:05:00 PM,27.536,34.128,,,
13972,09/04/22 05:05:30 PM,27.536,34.094,,,
13973,09/04/22 05:06:00 PM,27.536,33.993,,,
13974,09/04/22 05:06:30 PM,27.536,33.960,,,
13975,09/04/22 05:07:00 PM,27.536,33.825,,,
13976,09/04/22 05:07:30 PM,27.536,33.960,,,
13977,09/04/22 05:08:00 PM,27.511,33.823,,,
13978,09/04/22 05:08:30 PM,27.536,33.690,,,
13979,09/04/22 05:09:00 PM,27.536,33.825,,,
13980,09/04/22 05:09:30 PM,27.536,33.791,,,
13981,09/04/22 05:10:00 PM,27.536,33.892,,,
13982,09/04/22 05:10:30 PM,27.536,33.892,,,
13983,09/04/22 05:11:00 PM,27.536,33.758,,,
13984,09/04/22 05:11:30 PM,27.536,33.926,,,
13985,09/04/22 05:12:00 PM,27.536,33.892,,,
13986,09/04/22 05:12:30 PM,27.511,33.924,,,
13987,09/04/22 05:13:00 PM,27.511,33.823,,,
13988,09/04/22 05:13:30 PM,27.511,33.957,,,
13989,09/04/22 05:14:00 PM,27.511,34.025,,,
13990,09/04/22 05:14:30 PM,27.511,33.957,,,
13991,09/04/22 05:15:00 PM,27.511,34.193,,,
13992,09/04/22 05:15:30 PM,27.536,34.094,,,
13993,09/04/22 05:16:00 PM,27.511,34.159,,,
13994,09/04/22 05:16:30 PM,27.511,34.092,,,
13995,09/04/22 05:17:00 PM,27.511,33.957,,,
13996,09/04/22 05:17:30 PM,27.511,33.553,,,
13997,09/04/22 05:18:00 PM,27.511,33.957,,,
13998,09/04/22 05:18:30 PM,27.536,33.218,,,
13999,09/04/22 05:19:00 PM,27.511,33.418,,,
14000,09/04/22 05:19:30 PM,27.511,33.284,,,
14001,09/04/22 05:20:00 PM,27.511,33.351,,,
14002,09/04/22 05:20:30 PM,27.536,32.780,,,
14003,09/04/22 05:21:00 PM,27.536,33.050,,,
14004,09/04/22 05:21:30 PM,27.536,33.016,,,
14005,09/04/22 05:22:00 PM,27.536,32.881,,,
14006,09/04/22 05:22:30 PM,27.560,32.546,,,
14007,09/04/22 05:23:00 PM,27.560,32.715,,,
14008,09/04/22 05:23:30 PM,27.560,32.410,,,
14009,09/04/22 05:24:00 PM,27.560,32.681,,,
14010,09/04/22 05:24:30 PM,27.560,32.478,,,
14011,09/04/22 05:25:00 PM,27.560,32.748,,,
14012,09/04/22 05:25:30 PM,27.585,32.311,,,
14013,09/04/22 05:26:00 PM,27.585,32.345,,,
14014,09/04/22 05:26:30 PM,27.585,32.413,,,
14015,09/04/22 05:27:00 PM,27.585,32.480,,,
14016,09/04/22 05:27:30 PM,27.585,32.379,,,
14017,09/04/22 05:28:00 PM,27.585,32.345,,,
14018,09/04/22 05:28:30 PM,27.585,32.413,,,
14019,09/04/22 05:29:00 PM,27.585,32.345,,,
14020,09/04/22 05:29:30 PM,27.585,32.210,,,
14021,09/04/22 05:30:00 PM,27.560,32.005,,,
14022,09/04/22 05:30:30 PM,27.560,32.039,,,
14023,09/04/22 05:31:00 PM,27.560,32.140,,,
14024,09/04/22 05:31:30 PM,27.560,32.140,,,
14025,09/04/22 05:32:00 PM,27.560,31.734,,,
14026,09/04/22 05:32:30 PM,27.560,31.802,,,
14027,09/04/22 05:33:00 PM,27.585,31.736,,,
14028,09/04/22 05:33:30 PM,27.560,31.802,,,
14029,09/04/22 05:34:00 PM,27.585,31.601,,,
14030,09/04/22 05:34:30 PM,27.585,31.668,,,
14031,09/04/22 05:35:00 PM,27.585,31.939,,,
14032,09/04/22 05:35:30 PM,27.585,31.668,,,
14033,09/04/22 05:36:00 PM,27.560,31.734,,,
14034,09/04/22 05:36:30 PM,27.560,31.463,,,
14035,09/04/22 05:37:00 PM,27.560,31.463,,,
14036,09/04/22 05:37:30 PM,27.560,31.429,,,
14037,09/04/22 05:38:00 PM,27.560,31.260,,,
14038,09/04/22 05:38:30 PM,27.585,31.262,,,
14039,09/04/22 05:39:00 PM,27.585,31.601,,,
14040,09/04/22 05:39:30 PM,27.560,31.395,,,
14041,09/04/22 05:40:00 PM,27.560,31.531,,,
14042,09/04/22 05:40:30 PM,27.560,31.463,,,
14043,09/04/22 05:41:00 PM,27.560,31.869,,,
14044,09/04/22 05:41:30 PM,27.560,31.395,,,
14045,09/04/22 05:42:00 PM,27.560,31.531,,,
14046,09/04/22 05:42:30 PM,27.560,31.463,,,
14047,09/04/22 05:43:00 PM,27.560,31.463,,,
14048,09/04/22 05:43:30 PM,27.560,31.463,,,
14049,09/04/22 05:44:00 PM,27.560,31.192,,,
14050,09/04/22 05:44:30 PM,27.560,31.463,,,
14051,09/04/22 05:45:00 PM,27.560,31.565,,,
14052,09/04/22 05:45:30 PM,27.536,31.393,,,
14053,09/04/22 05:46:00 PM,27.536,31.393,,,
14054,09/04/22 05:46:30 PM,27.536,31.529,,,
14055,09/04/22 05:47:00 PM,27.536,31.088,,,
14056,09/04/22 05:47:30 PM,27.536,31.325,,,
14057,09/04/22 05:48:00 PM,27.511,31.391,,,
14058,09/04/22 05:48:30 PM,27.511,31.221,,,
14059,09/04/22 05:49:00 PM,27.511,31.052,,,
14060,09/04/22 05:49:30 PM,27.511,31.052,,,
14061,09/04/22 05:50:00 PM,27.511,31.323,,,
14062,09/04/22 05:50:30 PM,27.511,31.188,,,
14063,09/04/22 05:51:00 PM,27.511,31.425,,,
14064,09/04/22 05:51:30 PM,27.511,31.255,,,
14065,09/04/22 05:52:00 PM,27.486,31.321,,,
14066,09/04/22 05:52:30 PM,27.486,31.050,,,
14067,09/04/22 05:53:00 PM,27.486,31.118,,,
14068,09/04/22 05:53:30 PM,27.486,31.185,,,
14069,09/04/22 05:54:00 PM,27.486,31.016,,,
14070,09/04/22 05:54:30 PM,27.486,31.118,,,
14071,09/04/22 05:55:00 PM,27.486,31.287,,,
14072,09/04/22 05:55:30 PM,27.486,31.084,,,
14073,09/04/22 05:56:00 PM,27.486,31.219,,,
14074,09/04/22 05:56:30 PM,27.486,30.846,,,
14075,09/04/22 05:57:00 PM,27.486,30.710,,,
14076,09/04/22 05:57:30 PM,27.486,30.744,,,
14077,09/04/22 05:58:00 PM,27.486,30.744,,,
14078,09/04/22 05:58:30 PM,27.486,30.473,,,
14079,09/04/22 05:59:00 PM,27.486,30.575,,,
14080,09/04/22 05:59:30 PM,27.486,30.371,,,
14081,09/04/22 06:00:00 PM,27.486,30.439,,,
14082,09/04/22 06:00:30 PM,27.486,30.235,,,
14083,09/04/22 06:01:00 PM,27.486,29.963,,,
